"AXX","AYY","AZZ","ACC_TOTAL"
"818","-633","234","1060.4569769679485"
"823","-598","231","1043.213305129876"
"818","-599","208","1034.982608549535"
"847","-570","203","1040.9217069501433"
"874","-582","185","1066.21995854514"
"856","-561","194","1041.6779732719704"
"840","-577","179","1034.6835264949375"
"820","-607","181","1036.1515333193306"
"807","-659","166","1055.0289095565106"
"811","-717","160","1094.2623085896726"
"861","-743","170","1149.8999956517957"
"862","-783","174","1177.4587041590885"
"944","-913","172","1324.495753107574"
"1193","-1017","338","1603.677648406936"
"845","-1234","513","1581.1230186168311"
"26","-1637","1277","2076.336677901732"
"-336","-1796","1659","2467.9532005287297"
"-535","-1771","1586","2436.81390344031"
"-494","-1447","1366","2050.3172925184044"
"-442","-1039","912","1451.4230947590713"
"-325","-520","479","778.1169577897657"
"-266","-70","102","293.3598472865706"
"-160","223","-147","311.3486791364306"
"-45","306","-235","388.4404716298239"
"154","180","-207","314.58703088334715"
"436","-19","-154","462.78828852943116"
"761","-228","-136","805.9782875487404"
"1017","-350","-170","1088.8934750470314"
"785","-792","-151","1125.2955167421578"
"544","-1416","673","1659.4942000501237"
"1288","-981","132","1624.4165106277392"
"1392","-1327","174","1931.0279645825951"
"1257","-1176","215","1734.7189974171608"
"1061","-1108","375","1579.2434897760384"
"1138","-640","652","1459.3656156015188"
"1173","-1032","273","1586.0271120002963"
"956","-1148","114","1498.2776778688255"
"804","-897","298","1240.8984648229684"
"771","-734","460","1159.653827657202"
"725","-693","399","1079.3863997660894"
"681","-761","310","1067.2309965513557"
"681","-777","278","1069.9411198752948"
"655","-784","278","1058.7563459077826"
"639","-798","284","1061.0282748353127"
"654","-795","314","1076.2606561609507"
"710","-867","314","1163.7804775815755"
"826","-1025","264","1342.6082824115156"
"891","-1161","233","1481.921387928523"
"1006","-1358","195","1701.2421932223524"
"1291","-1516","116","1994.5909355053232"
"1608","-1435","131","2159.178084364511"
"1441","-1317","255","1968.754682534114"
"1024","-1114","257","1534.8032447190096"
"556","-943","219","1116.3986743094958"
"497","-456","-12","674.6028461250368"
"471","-105","-119","497.0181083220208"
"368","69","-224","436.30379324502786"
"250","162","-197","357.1456285606755"
"107","109","-127","198.64289566959096"
"28","-53","-45","74.95331880577403"
"-9","-309","139","338.94394816842504"
"-4","-647","414","768.1282445008776"
"-26","-890","789","1189.6625571984687"
"-117","-1098","1082","1545.967981557186"
"-158","-1285","1209","1771.4033984386504"
"-63","-1285","1258","1799.3771144482193"
"100","-1218","1202","1714.1551855068433"
"116","-1395","1104","1782.7778885772618"
"233","-1427","1476","2066.202797403972"
"892","-1053","415","1441.0752929670261"
"782","-904","241","1219.3526971307358"
"586","-845","264","1061.6576661052281"
"399","-908","247","1022.0929507632856"
