"AXX","AYY","AZZ","ACC_TOTAL"
"-1218","871","-84","1499.7403108538492"
"-1293","808","-149","1531.964098796052"
"-1078","831","-125","1366.846736104674"
"-800","771","-83","1114.1499001480904"
"-498","746","83","900.7824376618363"
"-270","701","179","772.231830475797"
"-82","654","250","704.9397137344441"
"87","617","303","692.8686744253921"
"164","585","312","682.9824302278939"
"171","589","301","683.2005562058625"
"165","614","279","694.3068485907365"
"150","709","204","752.8592165870057"
"15","738","156","754.4567582042062"
"-229","791","195","846.2546897949812"
"-655","816","209","1067.034207511643"
"-1015","799","384","1347.62086656448"
"-1265","771","296","1510.7223437812786"
"-1097","888","27","1411.6238875847914"
"-868","880","-143","1244.2961866051025"
"-868","816","-109","1196.3114143064925"
"-768","816","-109","1125.8601156449233"
"-801","752","-5","1098.6946800635744"
"-831","706","75","1092.9876486035878"
"-807","671","106","1054.8582843206948"
"-784","672","113","1038.7535800178982"
"-761","678","120","1026.2577648914526"
"-742","690","117","1019.9769605241091"
"-716","704","97","1008.8017644710976"
"-703","701","95","997.3138924130155"
"-683","688","95","974.0934246775306"
"-674","688","95","967.8042157378733"
"-666","723","89","987.0187434897069"
"-660","710","61","971.2986152569147"
"-669","708","44","975.0697410954767"
"-711","690","28","991.1634577606259"
"-737","688","18","1008.3833596405684"
"-748","689","30","1017.4109297624043"
"-728","711","49","1018.7767174410691"
"-706","739","57","1023.6239543895014"
"-711","750","48","1034.565126031223"
"-731","756","33","1052.1340218812431"
"-781","784","7","1106.646284952875"
"-805","855","-13","1174.401549726498"
"-716","884","126","1144.5470719896146"
"-570","1051","678","1374.4762638910865"
"-295","1546","1348","2072.2560170017605"
"-142","1791","1596","2403.1356599243413"
"-150","1802","1320","2238.7728781633923"
"-189","1575","1075","1916.2387638287667"
"-232","1256","829","1522.6953076699226"
"-210","967","637","1176.842385368576"
"-170","744","431","876.4684820345796"
"-182","504","236","585.5219893394269"
"-220","294","135","391.2301113155786"
"-255","196","81","331.6654941352808"
"-334","174","54","380.45761919036397"
"-438","227","17","493.62131234378444"
"-560","290","-26","631.1703415085344"
"-843","320","-44","902.765196493529"
"-1050","333","-122","1108.2747854210165"
"-504","1187","54","1290.697873245323"
"-972","1450","-153","1752.3392936300893"
"-1079","1409","-100","1777.5044303742256"
"-1021","1175","-1","1556.6203776129876"
"-821","1114","-116","1388.7019118586968"
"-720","1043","-139","1274.9784311901124"
"-710","1004","4","1229.6877652477478"
"-698","964","61","1191.7302547137083"
"-724","955","83","1201.2868100499563"
"-749","941","84","1205.6276373739945"
"-755","932","96","1203.272620813754"
"-768","950","52","1222.7133760616182"
"-798","958","-17","1246.939052239523"
"-878","1013","-80","1342.9270270569432"
"-1017","1115","-95","1512.1306160514046"
"-1201","1225","-87","1717.7296061953407"
"-1317","1268","13","1828.245607132696"
"-1376","1372","110","1946.2425337043685"
"-851","1276","149","1540.9665797803664"
"-526","1364","250","1483.1291245201814"
"-264","787","55","831.9194672562963"
"-289","455","22","539.4719640537403"
"-232","111","-55","263.0019011338131"
"-187","0","-65","197.9747458642137"
"-125","-43","-36","137.00364958642524"
"-87","11","-39","95.97395480024775"
"-151","84","-83","191.69246203228755"
"-160","84","-83","198.85924670479872"
"-177","220","-94","297.5987231155403"
"-221","366","60","431.7371885765691"
"-197","673","284","756.5672475067897"
"-242","1059","508","1199.2118244914031"
"-386","1470","826","1729.7895825793378"
"-508","1727","1135","2128.10197124104"
"-80","1884","1253","2264.0373230139116"
"-354","1266","1647","2107.2923385235376"
"-1027","878","669","1507.7048782835452"
"-941","1165","41","1498.1278316619046"
"-714","951","55","1190.4713352281944"
"-581","871","51","1048.2380454839445"
"-530","822","27","978.4237323368644"
"-628","766","98","995.3612409572718"
"-667","761","29","1012.3492480364669"
"-700","723","-25","1006.6548564428624"
"-713","736","-22","1024.9629261587952"
"-679","752","-12","1013.2566308690015"
"-657","759","-25","1004.1688105094681"
"-655","757","-28","1001.4279804359373"
"-670","739","-9","997.5479938328782"
"-682","726","8","996.1244902119413"
"-680","714","-1","986.0005070992611"
"-673","715","-11","981.9750505995557"
"-680","701","-1","976.6278718119814"
"-710","676","37","981.0428125214515"
"-722","670","38","985.7119254630128"
"-743","642","32","982.4647576376468"
"-747","638","28","982.7700646641614"
"-758","642","24","993.631722520975"
"-765","643","30","999.7869773106669"
"-758","638","19","990.9434898116037"
"-771","637","13","1000.1894820482767"
"-790","639","22","1016.3193395778711"
"-917","600","-15","1095.9534661654207"
"-945","646","-51","1145.8368121159313"
"-1014","826","-126","1313.9056282701586"
"-1142","986","-130","1514.3513462865874"
"-1181","832","-102","1448.2365138332896"
"-950","867","-85","1288.9584942890908"
"-724","809","45","1086.5919197196342"
"-400","761","132","869.7959530832504"
"-75","656","282","717.972840711959"
"114","585","374","703.6312954950199"
"271","570","378","735.6799575902554"
"334","577","356","755.7916379532126"
"334","659","273","787.6331633444595"
"220","669","136","717.2565789171962"
"-20","738","35","739.1001285346932"
"-535","778","153","956.5134604384823"
"-1015","776","245","1300.9327423045359"
"-1368","694","336","1570.336269720597"
"-1258","773","216","1492.2295399837117"
"-1051","863","-62","1361.328028066711"
"-922","818","-95","1236.2172139231843"
"-896","757","10","1173.0153451681695"
"-852","696","127","1107.4515790769365"
"-811","660","164","1058.4030423236698"
"-794","667","138","1046.120929912025"
"-764","679","112","1028.241703102923"
"-766","683","114","1032.5894634364618"
"-757","696","110","1034.1977567177373"
"-677","725","104","997.3815719171876"
"-669","701","125","977.029682251261"
"-662","707","121","976.0809392668212"
"-676","737","85","1003.6782352925662"
"-676","737","69","1002.4499987530551"
"-678","704","66","979.6203346194892"
"-690","709","54","990.8062373642992"
"-684","712","46","988.3906110440346"
"-720","715","40","1015.4924913557953"
"-743","735","44","1046.044932113339"
"-740","755","30","1057.6034228386366"
"-748","789","27","1087.544941600116"
"-773","841","1","1142.2832398315227"
"-793","934","-3","1225.240384577655"
"-750","954","153","1223.1210079137713"
"-626","887","650","1265.3635841132777"
"-292","1299","1042","1690.68891283997"
"-40","1597","1297","2057.72155550745"
"58","1609","1316","2079.447282332495"
"60","1543","969","1823.022215991895"
"32","1344","724","1526.9368028834724"
"-24","1076","547","1207.294910119313"
"-107","804","438","921.7966153116424"
"-111","678","284","743.4117297971562"
"-131","548","226","607.0757778070214"
"-185","435","199","512.8849773584717"
"-268","401","154","506.3012936977349"
"-338","407","111","540.5682195616017"
"-437","399","64","595.2024865539457"
"-574","334","20","664.40349186319"
"-796","348","-27","869.165691913803"
"-999","322","-166","1062.657517735606"
"-602","977","-27","1147.8945944641432"
"-906","1509","-104","1763.1599473672263"
"-832","1431","-131","1660.4655973551514"
"-812","1256","-112","1499.807987710427"
"-757","1131","-46","1361.7363915237045"
"-649","1092","-85","1273.1417831490726"
"-658","984","25","1183.9953547206171"
"-649","938","102","1145.1851378707288"
"-643","932","127","1139.386677120634"
"-653","924","151","1141.484121659167"
"-658","928","162","1149.0831127468543"
"-678","955","123","1177.6408620627938"
"-680","995","50","1206.2027192806356"
"-730","1017","-30","1252.2336044045455"
"-806","1024","-47","1304.0019171765048"
"-841","1061","-84","1356.4873755402223"
"-934","1081","-115","1433.2278255741478"
"-1080","1211","-136","1628.3172295348347"
"-1200","1282","-89","1758.2505509738935"
"-1188","1284","62","1750.3839578789564"
"-678","1351","242","1530.832779894656"
"-494","1287","320","1415.2049321564705"
"-192","822","269","885.9509015741222"
"175","597","287","685.1299146877182"
"-10","318","199","375.26657191921583"
"-21","127","134","185.81173267584586"
"-10","63","105","122.8576411950026"
"-45","70","53","98.6610358753647"
"-75","114","5","136.55035701161677"
"-66","190","-43","205.6817930688081"
"-49","274","34","280.4157627523817"
"-116","460","273","547.343584962864"
"-118","812","596","1014.1420018912539"
"-228","1208","811","1472.742000487526"
"-374","1572","1030","1916.2358936206158"
"-503","1685","1324","2201.183772427918"
"-310","1863","1682","2529.030051225173"
"-1175","806","742","1606.4946311768365"
"-1034","1145","-166","1551.6884352214527"
"-889","1018","-174","1362.6888859897551"
"-889","890","-22","1258.1355252912938"
"-640","884","-22","1091.5768410881572"
"-475","902","-51","1020.7007396881811"
"-529","835","77","991.4610431075948"
"-638","800","112","1029.3629097650644"
"-700","772","-5","1042.1175557488705"
"-733","757","21","1053.935007483858"
"-711","748","50","1033.2110142657211"
"-689","748","26","1017.3008404596941"
"-691","724","37","1001.5118571439881"
"-730","689","51","1005.098005171635"
"-744","684","60","1012.4188856397336"
"-756","658","86","1005.9304150884394"
"-733","668","54","993.1913209447614"
"-728","650","20","976.1577741328499"
"-709","641","43","956.7711325076651"
"-751","573","90","948.9099008862748"
"-762","599","61","971.1673388247774"
"-777","598","43","981.4183613525885"
"-804","609","30","1009.057481018797"
"-877","601","17","1063.3056945206304"
"-940","642","14","1138.4023893158342"
"-1019","783","-66","1286.7812556918911"
"-1278","900","-127","1568.2515742061285"
"-1554","817","-134","1760.7842002925856"
"-1345","840","-153","1593.120836597149"
"-878","811","-3","1195.2464181079984"
"-512","808","94","961.1680394187065"
"-235","700","168","757.2641547042881"
"90","718","211","753.7539386298422"
"221","619","322","731.9057316348875"
"360","541","334","730.6414989582785"
"413","527","296","732.0614728286143"
"374","572","318","753.7798086974736"
"274","633","294","749.8006401704389"
"209","753","170","799.74370894681"
"-10","726","214","756.9491396388531"
"-200","803","174","845.6269863243485"
"-664","846","102","1080.2851475420737"
"-1257","776","79","1479.346477333826"
"-1527","899","100","1774.804214554383"
"-1281","906","-83","1571.2052698485961"
"-903","921","-159","1299.588781115011"
"-741","813","-63","1101.8253037573606"
"-817","854","-53","1183.0528306039423"
"-841","770","-37","1140.8549425759613"
"-785","726","-1","1069.2530102833473"
"-759","667","54","1011.8725216152477"
"-765","660","82","1013.680916265074"
"-734","677","70","1000.9920079601036"
"-721","729","19","1025.4964651328644"
"-703","795","-41","1062.0334269692269"
"-726","755","8","1047.4564430084909"
"-699","725","25","1007.3981338080789"
"-686","739","4","1008.3317906324287"
"-671","727","-28","989.7242040083692"
"-654","723","-45","975.945695210548"
"-644","722","-55","969.043342683907"
"-662","712","-54","973.706321228326"
"-683","719","-58","993.3851216924884"
"-708","726","-66","1016.2165123633841"
"-712","737","-50","1025.9692977862446"
"-740","723","-66","1036.6701500477382"
"-821","680","-72","1068.468530187015"
"-874","770","-53","1166.012435611216"
"-785","946","127","1235.8276578876198"
"-853","958","591","1412.3222011991456"
"-853","958","591","1412.3222011991456"
"-585","1429","961","1818.732250772499"
"-265","1673","1114","2027.3504877055668"
"-223","1621","934","1884.0716546883243"
"-118","1533","810","1737.8472314907315"
"-57","1328","699","1501.8102410091628"
"-14","1101","593","1250.6182471082052"
"-36","855","475","978.7471583611367"
"-25","651","341","735.3278180512417"
"-27","508","257","569.9491205362107"
"-80","362","231","436.812316676167"
"-146","281","192","370.32553247109496"
"-204","258","177","373.5090360352745"
"-286","253","145","408.44828313998335"
"-365","302","51","476.4766521037521"
"-315","562","-60","647.0463661902445"
"-757","375","-96","850.2293808143777"
"-625","843","101","1054.2651469151392"
"-1015","1373","21","1707.5699107210808"
"-987","1424","-105","1735.7908860228526"
"-948","1238","-219","1574.5821667985447"
"-874","1075","-77","1387.598645142031"
"-743","1098","-175","1337.265119563058"
"-723","984","-29","1221.4032913006251"
"-733","978","2","1222.2017018479396"
"-720","957","27","1197.9056724133166"
"-713","917","64","1163.3374402983857"
"-732","889","121","1157.923140799941"
"-714","885","129","1144.4046487147805"
"-688","901","74","1136.0550162734198"
"-657","919","3","1129.6986323794501"
"-646","942","-39","1142.8915084118878"
"-689","946","-28","1170.6498195446834"
"-780","966","4","1241.6005798967717"
"-919","1025","-12","1376.7098459733627"
"-1061","1115","-52","1540.0162336806713"
"-1176","1185","-61","1670.6052795319426"
"-1344","1341","-58","1899.4686099012008"
"-1258","1281","-3","1795.4202850586266"
"-751","1449","197","1643.9011527461132"
"-507","1273","256","1393.9562403461596"
"-140","779","138","803.4208112813608"
"-131","574","75","593.5166383514451"
"-106","158","62","200.10996976662608"
"-57","68","-2","88.75246475450696"
"-31","48","19","60.21627686929839"
"19","102","-9","104.14413089560064"
"2","135","-78","155.92626462530293"
"-28","184","-65","197.14208074381278"
"-29","364","103","379.4021613011713"
"8","700","360","787.1873982731177"
"-67","1017","596","1180.6752305354762"
"-225","1310","841","1572.8973265919171"
"-365","1487","1166","1924.564885889795"
"-119","1764","1603","2386.517546551879"
"-283","1606","1549","2249.1611769724286"
"-1020","978","771","1609.7592987773048"
"-1150","1073","-110","1576.6829104166761"
"-960","905","-51","1320.312841715932"
"-662","883","-113","1109.370091538437"
"-570","819","-4","997.836158895838"
"-626","770","109","998.3271007039726"
"-675","763","26","1019.0534824041376"
"-718","721","-9","1017.5686709013795"
"-687","758","-48","1024.1274334769087"
"-658","793","-29","1030.8511046703109"
"-658","767","-19","1010.749227058819"
"-669","767","-19","1017.9444975046528"
"-677","743","-21","1005.3949472719663"
"-693","724","-2","1002.212053409856"
"-677","726","9","992.7164751327541"
"-698","709","26","995.2693102874216"
"-717","708","34","1008.2207099638451"
"-737","678","24","1001.7130327593826"
"-790","628","35","1009.8064170919098"
"-805","606","37","1008.2807148805337"
"-829","581","37","1013.0009871663502"
"-843","565","28","1015.2132780849549"
"-840","560","8","1009.5860537864021"
"-892","587","-6","1067.8337885644937"
"-923","599","-18","1100.478986623552"
"-1044","697","-109","1260.0103174180758"
"-1285","920","-206","1593.7568823380811"
"-1551","727","-176","1721.9483151360844"
"-1248","905","-111","1545.5905020412101"
"-759","855","-17","1143.4137483868208"
"-359","765","96","850.4833919601252"
"-93","663","200","698.7259834870891"
"71","640","263","695.5645189340813"
"158","580","360","700.6882330965749"
"264","545","390","720.2923017775491"
"306","572","364","743.8521358442147"
"265","584","365","737.9064981418717"
"274","690","293","798.1384591660773"
"147","661","263","726.4289366483139"
"-32","784","192","807.8019559273176"
"-808","962","25","1256.5560075062313"
"-1111","964","95","1473.9884667120025"
"-960","882","110","1308.290487621155"
"-886","822","88","1211.7854595595707"
"-954","845","16","1274.518340393735"
"-909","864","-30","1254.4628332477612"
"-789","810","-9","1130.7970640216572"
"-759","753","-37","1069.7939053855187"
"-767","768","-51","1086.6066445591064"
"-761","763","-34","1078.1678904512044"
"-746","738","28","1049.735204706406"
"-740","725","70","1038.3279828647594"
"-735","716","78","1029.0602509085656"
"-701","740","59","1021.020078157134"
"-678","736","42","1001.5707663465423"
"-690","716","21","994.5838325651589"
"-709","699","25","995.9452796213254"
"-733","712","19","1022.05381463013"
"-748","670","-1","1004.1937064132597"
"-729","665","-10","986.7958248796962"
"-726","648","-28","973.5317149430726"
"-719","666","-45","981.0922484659636"
"-727","672","-70","992.4782113477353"
"-776","693","-60","1042.1252323977192"
"-786","725","-57","1070.8267833781522"
"-833","728","-81","1109.249295695066"
"-821","781","-7","1133.1597416075106"
"-797","922","-9","1218.7592050934425"
"-690","970","310","1230.0812981262661"
"-573","1005","665","1334.3833781938383"
"-319","1384","1026","1752.1110124646782"
"-168","1657","1199","2052.187613255669"
"-135","1673","1151","2035.1793532757745"
"-137","1622","994","1907.2726601091938"
"-191","1391","854","1643.373968395508"
"-205","1110","677","1316.227184037771"
"-192","871","517","1030.9190074879791"
"-192","871","355","959.9635409743435"
"-194","645","355","761.3711315777608"
"-201","446","211","532.7644883060432"
"-199","292","163","389.14521711052805"
"-224","199","108","318.498037670564"
"-272","128","74","309.5868214249437"
"-375","111","38","392.9249292167653"
"-500","137","-22","518.8959433258271"
"-525","358","-34","636.3528895196438"
"-723","529","27","896.269490722517"
"-569","1285","415","1465.3364801300759"
"-760","981","7","1240.971393707365"
"-907","1220","-74","1522.0134690599818"
"-890","1152","98","1459.0435223117918"
"-812","1124","-30","1386.9462859101645"
"-727","1027","-80","1260.8164021775733"
"-670","978","-54","1186.718163676616"
"-680","933","51","1155.6340251134873"
"-677","910","149","1143.953670390545"
"-701","893","189","1150.900082544093"
"-711","885","165","1147.1577921105709"
"-696","915","77","1152.2022391924083"
"-683","970","-11","1186.385266260501"
"-684","1002","-49","1214.191500546763"
"-738","1029","-58","1267.615477974295"
"-811","1060","-62","1336.1006698598726"
"-916","1053","-67","1397.2666173640591"
"-1028","1169","-98","1559.7913321979963"
"-1190","1238","-56","1718.1036057234733"
"-1170","1256","13","1716.5677965055736"
"-807","1260","176","1506.5938404228261"
"-568","1281","205","1416.1956079581662"
"-317","984","193","1051.6624933884445"
"47","670","180","695.3481142564492"
"-47","533","169","561.1229811725768"
"-25","263","93","280.07677518851864"
"-15","149","60","161.32575739788115"
"-30","113","27","119.99166637729472"
"-22","169","-8","170.61359852016486"
"2","239","-44","243.0246901037012"
"15","317","-9","317.482282970247"
"-83","431","170","470.69098143049223"
"-76","716","434","840.7068454580348"
"-79","1033","649","1222.5101226574773"
"-208","1259","813","1513.0479172848427"
"-372","1395","1098","1813.8392982841672"
"-386","1648","1569","2307.95602211134"
"-421","1465","1496","2135.762627259874"
"-971","929","507","1436.290708735526"
"-1005","1111","-255","1519.6614754609002"
"-826","956","-71","1265.4062588749907"
"-645","934","-133","1142.8341961982062"
"-595","842","71","1033.4553691379226"
"-693","781","199","1062.9256794338914"
"-727","761","75","1055.1184767598377"
"-745","744","-35","1053.463810484252"
"-657","765","-92","1012.5897491086902"
"-644","788","-89","1021.5679125736086"
"-677","761","0","1018.5528950427661"
"-670","749","-17","1005.0820861999282"
"-692","707","-20","989.5013895897266"
"-709","679","4","981.7015839856836"
"-733","638","43","972.7188699722033"
"-749","651","59","994.1242377087483"
"-739","679","46","1004.6282894682988"
"-733","691","21","1007.5767960805766"
"-782","631","31","1005.3089077492549"
"-782","631","47","1005.9294209834009"
"-783","592","41","982.4632308641377"
"-783","576","32","972.5682495331625"
"-792","567","35","974.668148653684"
"-806","570","26","987.528227444664"
"-860","589","5","1042.3751723827654"
"-882","539","21","1033.8694308277038"
"-834","685","-79","1082.1376991861987"
"-900","839","-108","1235.1457403885584"
"-1160","931","-56","1488.4545676640587"
"-1337","814","-97","1568.302904416108"
"-1048","894","-161","1386.8889645533993"
"-727","868","-118","1138.3659341354169"
"-446","787","22","904.8585524820993"
"-127","732","237","779.8217745100479"
"71","658","254","708.8871560410726"
"191","640","255","714.916778373539"
"228","649","259","735.0278906272877"
"246","704","246","785.2693805312925"
"177","701","219","755.4409308476739"
"89","728","234","769.8447895517642"
"21","725","209","754.8158715872369"
"-211","688","252","762.4755733792394"
"-685","862","244","1127.7433218600765"
"-918","844","282","1278.5085060334952"
"-968","762","241","1255.2884130748598"
"-1200","734","149","1414.5518725023837"
"-1127","825","-76","1398.7601652892465"
"-919","779","-209","1222.7358668167055"
"-810","687","-105","1067.283467500551"
"-772","717","-45","1054.5605719919554"
"-771","711","61","1050.563182297952"
"-775","678","106","1035.154577828838"
"-778","669","70","1028.4673062377822"
"-770","671","39","1022.087080438844"
"-763","666","34","1013.3513704535067"
"-733","682","54","1002.6609596468788"
"-713","691","68","995.2256025645643"
"-701","691","37","985.0131978811248"
"-715","709","15","1007.0407141719743"
"-705","690","13","986.556638009192"
"-711","678","-1","982.4489808636375"
"-708","686","-25","986.146540834576"
"-726","673","-33","990.5018929815328"
"-757","652","-46","1000.1344909560913"
"-779","660","-28","1021.3838651555055"
"-763","687","-28","1027.0939587009555"
"-792","715","-34","1067.54156827732"
"-856","734","-11","1127.6581928935736"
"-850","845","-37","1199.1221789292365"
"-757","936","42","1204.5368404494734"
"-799","980","501","1360.074262678329"
"-607","1298","986","1739.3817867276869"
"-212","1560","1121","1932.6626710318592"
"-129","1546","1208","1966.219977520318"
"-85","1529","980","1818.094056972851"
"-83","1347","836","1587.511889719255"
"-48","1157","671","1338.3549603898064"
"-68","914","510","1048.8660543653798"
"-113","654","372","760.8344103679854"
"-152","473","227","546.2252282712691"
"-166","357","114","409.87925051165985"
"-199","278","130","365.76631884305584"
"-269","242","104","376.4850594645158"
"-362","262","60","450.87470543378237"
"-470","299","38","558.3412934755945"
"-765","347","-25","840.3921703585773"
"-765","315","-154","841.525994845079"
"-966","309","-154","1025.8425805161335"
"-236","1175","60","1199.9670828818598"
"-908","1450","-158","1718.117574556526"
"-945","1497","-60","1771.3367833362463"
"-1006","1152","-22","1529.5829496957658"
"-925","1051","4","1400.0864259037726"
"-744","1095","-50","1324.7871527154844"
"-703","963","45","1193.1483562407484"
"-654","934","31","1140.6283356115612"
"-657","912","50","1125.1191048062424"
"-662","910","69","1127.4329248341119"
"-666","888","111","1115.5361939444188"
"-682","860","129","1105.1538354455456"
"-674","865","88","1100.1113579997254"
"-672","909","16","1130.5401363949888"
"-705","926","-37","1164.4183097151986"
"-773","955","-68","1230.519402528867"
"-900","1033","-105","1374.086605713046"
"-1092","1101","-140","1557.0051380775851"
"-1279","1097","-137","1690.5676561439357"
"-1365","1320","-62","1899.8602580189945"
"-1308","1314","83","1855.8957406061365"
"-598","1485","134","1606.4821816627784"
"-384","1417","217","1484.0599718340227"
"-99","764","86","775.1728839426725"
"-169","420","84","460.4530377790986"
"-149","61","-29","163.59400967028103"
"-90","-47","-70","123.32477447779907"
"-80","-71","-59","122.15563842901399"
"-80","15","-66","104.7902667235846"
"-117","94","-77","168.68313490091415"
"-98","203","-46","230.0630348404541"
"-169","411","118","459.7890820800337"
"-168","785","357","878.5772589818155"
"-254","1171","658","1367.011704412219"
"-388","1583","1017","1921.125191131489"
"-488","1708","1380","2249.401698229998"
"-414","1874","1710","2570.4808888610705"
"-1096","893","1118","1802.3842542587859"
"-891","1021","-164","1364.9974358950276"
"-826","902","-177","1235.8029778245398"
"-636","820","15","1037.844400669002"
"-510","854","-5","994.7064893726189"
"-592","786","95","988.5772605112865"
"-682","766","66","1027.7334284725782"
"-704","751","-57","1030.9539271955853"
"-712","729","-27","1019.3694129215374"
