"AXX","AYY","AZZ","ACC_TOTAL"
"-691","935","-15","1162.7256770193044"
"-728","965","-75","1211.1292251448644"
"-874","985","-125","1322.7720892126504"
"-826","1006","-149","1310.1576241048251"
"-679","922","-39","1145.707641590995"
"-367","872","18","946.2541941782874"
"-151","832","78","849.1813704974927"
"0","812","111","819.5517067275255"
"72","794","92","802.5484409055941"
"72","794","92","802.5484409055941"
"87","799","81","807.7939093605497"
"54","780","108","789.2908209272423"
"18","775","146","788.8377526462587"
"-42","789","127","800.2587081688022"
"-134","850","72","863.5044875390053"
"-272","902","3","942.1236649187833"
"-422","900","-26","994.3641184194048"
"-550","928","-49","1079.8541568193364"
"-611","918","-59","1104.3215111551526"
"-611","913","-54","1099.9118146469743"
"-657","908","-51","1121.9242398664894"
"-666","903","-137","1130.3689663114428"
"-690","875","-79","1117.123985956796"
"-668","829","-17","1064.77885027831"
"-658","782","3","1022.0063600584881"
"-692","744","7","1016.094975875779"
"-682","752","-37","1015.8725313738925"
"-671","757","-48","1012.7161497675447"
"-667","749","-40","1003.738013627062"
"-656","751","-34","997.743955130774"
"-659","745","-50","995.8945727334797"
"-682","718","-40","991.0842547432585"
"-665","722","-23","981.8543680200237"
"-627","753","-24","980.1601909892076"
"-609","793","-36","1000.5128684829596"
"-365","1045","-176","1120.8148821281773"
"-572","834","-342","1067.5692015040524"
"-766","901","-82","1185.445485882839"
"-671","809","-46","1052.0636862851982"
"-658","837","-69","1066.9086183924094"
"-661","874","-110","1101.3160309375326"
"-668","898","-98","1123.490987947834"
"-668","918","-105","1140.1635847543982"
"-788","945","-85","1233.3669364791647"
"-800","1086","-161","1358.424455021331"
"-638","1123","-273","1320.1143889830153"
"-359","1301","-401","1407.935722964653"
"-268","1178","-438","1285.049415392264"
"-196","1092","-392","1176.6664778092388"
"-133","1071","-476","1179.536349588261"
"-146","937","-477","1061.5149551466527"
"-155","822","-429","940.0797838481583"
"-163","709","-314","792.367339054305"
"-181","650","-215","708.1567623062001"
"-217","637","-147","688.8156502287096"
"-272","660","-101","720.9611640026112"
"-360","701","-32","788.6856154387501"
"-448","769","145","901.7150325906739"
"-456","939","361","1104.5261427417643"
"-503","984","516","1219.6397008953095"
"-419","1187","406","1322.6360043488912"
"-456","802","637","1121.1195297558597"
"-529","859","858","1324.343611001314"
"-735","704","716","1244.3861940732065"
"-817","675","208","1079.9898147667875"
"-841","849","-553","1316.7729492968786"
"-804","825","-505","1257.8020511988364"
"-880","861","-178","1243.9473461525613"
"-636","886","-10","1090.6841889383013"
"-541","862","-13","1017.7887796591197"
"-633","888","-53","1091.806759458834"
"-604","885","-136","1080.0634240636057"
"-582","890","-165","1076.1268512587167"
"-607","886","-159","1085.6914847229853"
"-642","881","-129","1097.7094333201296"
"-654","875","-136","1100.8346833198889"
"-654","875","-155","1103.343101668742"
"-714","872","-155","1137.6313111021514"
"-758","869","-139","1161.4843950738211"
"-784","817","-65","1134.1825249932217"
"-697","838","63","1091.7976002904568"
"-698","814","384","1138.9714658410016"
"-589","926","577","1239.889511206543"
"-580","866","685","1247.2293293536677"
"-448","1034","474","1222.512167628609"
"-559","867","423","1114.9434963261592"
"-489","797","263","971.338766857372"
"-454","638","128","793.438088321956"
"-425","603","-1","737.7228476873954"
"-387","583","-88","705.2673252037131"
"-294","689","-187","772.0919634344085"
"-286","818","-243","899.9827776129941"
"-324","911","-311","1015.6859750926957"
"-337","915","-301","1020.4876285384355"
"-309","902","-365","1020.9358451930268"
"-387","1096","-682","1347.6308841815699"
"-361","1568","-1361","2107.4311376650007"
"-736","1303","-824","1708.3562274888689"
"-759","1075","-595","1444.2060102353819"
"-570","1022","-184","1184.5843152768823"
"-471","957","139","1075.6444579878614"
"-538","851","230","1032.7366556872087"
"-640","743","114","987.2411053030562"
"-680","758","22","1018.5519132572477"
"-669","770","60","1021.7930318807229"
"-653","770","93","1013.8826362059862"
"-621","785","70","1003.3772969327141"
"-617","815","46","1023.2448387360671"
"-597","811","37","1007.7197030920851"
"-619","795","55","1009.064418161695"
"-628","799","57","1017.8575538846288"
"-634","785","45","1010.0524738844017"
"-629","780","24","1002.3058415473791"
"-636","759","5","990.2535028971117"
"-644","734","-15","976.5843537554756"
"-634","728","-22","965.6210436812156"
"-641","727","-24","969.528751507659"
"-654","733","-33","982.9008088306775"
"-660","747","-35","997.413655410833"
"-647","763","-51","1001.6880752010578"
"-680","791","-83","1046.4081421701571"
"-711","844","-89","1107.1485898469093"
"-667","913","-57","1132.12499309926"
"-683","936","-98","1162.8366179304812"
"-769","960","-187","1244.1583500503464"
"-755","985","-172","1252.9301656517014"
"-651","952","-92","1156.9654273140577"
"-438","918","-23","1017.3971692510256"
"-200","839","40","863.4355795309804"
"13","797","94","802.6294288150666"
"146","744","150","772.8855025163817"
"166","754","205","798.8097395500383"
"121","762","226","803.9657952923121"
"12","787","177","806.7477920639138"
"-208","890","99","919.3285593301233"
"-382","947","26","1021.4739350565926"
"-498","965","-33","1086.4244106241354"
"-520","958","-54","1091.36611638808"
"-511","946","-58","1076.7548467501783"
"-496","916","-43","1042.555034518562"
"-564","901","-35","1063.542194743584"
"-646","926","-137","1137.3482316335662"
"-648","889","-97","1104.3704088755728"
"-648","889","-33","1100.5971106631164"
"-618","862","-33","1061.1583293740855"
"-603","831","-29","1027.1372839109677"
"-627","798","-12","1014.9270909774751"
"-661","766","-55","1013.2630458079482"
"-684","749","-61","1016.1584522110712"
"-670","745","-37","1002.6435059381774"
"-649","747","-26","989.8919132915472"
"-646","742","-31","984.297211212142"
"-647","729","-31","975.1979286278248"
"-661","715","-31","974.22122744272"
"-656","709","-30","966.3938120662818"
"-638","716","-37","959.7233976516359"
"-625","763","-8","986.3356426693705"
"-609","808","-9","1011.8428731774515"
"-764","708","30","1042.0460642409241"
"-773","717","72","1056.788531353364"
"-663","782","32","1025.7275466711421"
"-633","811","-7","1028.8143661516397"
"-646","821","-37","1045.3353528892055"
"-686","852","11","1093.9017323324797"
"-729","933","-74","1186.3414348323167"
"-746","1004","-151","1259.894043163948"
"-725","1063","-214","1304.3734127925177"
"-542","1148","-308","1306.3429871209169"
"-334","1273","-427","1383.6235037032293"
"-386","1087","-418","1226.902196591073"
"-315","1101","-483","1242.8656403650396"
"-257","996","-512","1149.0034812828028"
"-262","889","-497","1051.6529845914004"
"-276","751","-404","896.3219287733621"
"-278","667","-318","789.4916085684508"
"-239","683","-241","762.6866984548767"
