"AXX","AYY","AZZ","ACC_TOTAL"
"583","-827","168","1025.6909866036651"
"581","-835","174","1032.0184106884915"
"585","-835","169","1033.4461766342745"
"580","-836","165","1030.7865928503338"
"579","-846","171","1039.3257429699315"
"609","-830","178","1044.7320230566306"
"589","-824","180","1028.7356317344122"
"566","-839","167","1025.7514318781134"
"540","-850","149","1017.9887032772024"
"545","-904","143","1065.2182874885316"
"570","-913","121","1083.1020265884465"
"642","-916","142","1127.556650461519"
"749","-1083","263","1342.7803245505202"
"905","-1197","133","1506.4936110053702"
"818","-1224","-15","1472.2516768541986"
"575","-1106","10","1246.5797206757377"
"355","-855","153","938.327767893501"
"164","-752","217","799.6805612242929"
"58","-679","295","742.5833286574646"
"-63","-576","408","708.6670586389635"
"-181","-530","462","726.0199721770745"
"-213","-535","453","732.6684106742968"
"-81","-553","443","713.17529401964"
"-70","-807","368","889.7038833229851"
"91","-950","317","1005.6192122269741"
"324","-951","153","1016.2607933006173"
"404","-973","72","1055.9966856008593"
"456","-967","137","1077.865483258463"
"476","-961","122","1079.342855630221"
"335","-916","178","991.4459138046815"
"279","-1157","132","1197.4614816352132"
"652","-996","-11","1190.4793152339944"
"480","-980","44","1092.1245350233644"
"556","-916","171","1085.0958483009692"
"635","-866","219","1095.96624035597"
"629","-843","215","1073.5525138529554"
"615","-874","120","1075.4073646762886"
"639","-822","133","1049.6161203030372"
"640","-813","146","1044.9330122070028"
"722","-808","255","1113.1814766694602"
"650","-785","151","1030.3038386806097"
"634","-769","107","1002.3801674015702"
"641","-779","132","1017.4212500238041"
"650","-765","160","1016.5259465453895"
"650","-765","160","1016.5259465453895"
"659","-768","163","1025.023902160335"
"683","-771","167","1043.4649011825936"
"719","-782","153","1073.263248229436"
"718","-830","136","1105.8571336298373"
"744","-823","131","1117.1508403076105"
"786","-811","69","1131.4937030315282"
"840","-973","-10","1285.4683971222319"
"846","-1180","17","1452.0347791977988"
"905","-1248","54","1542.5449750331431"
"669","-1143","56","1325.573838003753"
"152","-1200","339","1256.1946505219644"
"-206","-1395","632","1545.2782920885156"
"-373","-1408","746","1636.4928964098806"
"-511","-1340","827","1655.4908637621652"
"-515","-1190","827","1537.9382302290296"
"-494","-1037","747","1370.1875783993958"
"-430","-886","594","1150.1008651418363"
"-335","-690","470","899.5693414073203"
"-234","-544","356","690.9616487186536"
"-123","-409","245","492.3768881659658"
"12","-299","177","347.66938317890464"
"163","-198","84","269.86848648925275"
"335","-79","-80","353.3638351614381"
"581","23","-270","641.0850177628549"
"239","-327","-259","480.76085531166115"
"675","-1183","411","1422.6858402331836"
"1358","-1112","82","1757.108989220646"
"1428","-1304","319","1959.9390296639333"
"1223","-1126","237","1679.2182705056541"
"752","-1205","-178","1431.507247623986"
"280","-780","-147","841.6703630281869"
"871","-808","-226","1209.3721511594354"
"777","-748","6","1078.5494888970093"
"660","-799","166","1049.5508563190256"
"597","-847","245","1064.8206421740706"
"599","-859","227","1071.546079270509"
"545","-922","169","1084.2831733454134"
"544","-915","117","1070.910827286754"
"558","-858","149","1034.277042189374"
"590","-832","171","1034.1977567177373"
"564","-870","151","1047.7580827652919"
"558","-885","148","1056.6423235892078"
"601","-911","171","1104.7004118764507"
"635","-949","118","1147.9329248697418"
"979","-1021","144","1421.8361368315268"
"1190","-1166","122","1670.4909458000664"
"1331","-1364","-19","1905.890343120506"
"1324","-1425","-101","1947.7684667331484"
"1276","-1218","-12","1764.0419496145776"
"879","-1030","256","1378.0700272482527"
"663","-774","201","1038.7713896714715"
"681","-326","67","757.974933622478"
"524","-87","-158","554.174160350336"
"455","79","-224","513.2660129016922"
"423","118","-207","485.49150353018535"
"464","51","-129","484.2912346925143"
"497","-129","6","513.5036513988971"
"453","-454","160","661.0030257116831"
"293","-873","325","976.5259853173391"
"134","-1341","525","1446.3270722765303"
"6","-1690","761","1853.4446309507064"
"6","-1690","1385","2185.031121059835"
"271","-1865","1384","2338.1877597832045"
"-780","-1952","1024","2338.2215463894777"
"186","-866","13","885.8447945323154"
"455","-885","108","1000.9565425132103"
"207","-994","191","1033.1340668083692"
"272","-941","105","985.1345085824574"
"463","-863","229","1005.7728371754728"
"582","-813","165","1013.3696265430497"
"625","-790","149","1018.2956348723096"
"605","-735","115","958.8925904396175"
"593","-768","104","975.852960235301"
"707","-816","158","1091.1778040264564"
"749","-830","171","1130.991600322478"
"770","-809","146","1126.3645058328143"
"661","-828","182","1075.0018604635063"
"603","-853","223","1068.1512065246193"
"528","-924","153","1075.1599880947952"
"550","-889","188","1062.151119191615"
"570","-847","211","1042.5113908250596"
"541","-846","195","1022.9477014979798"
"525","-865","194","1030.2844267482644"
"541","-867","176","1036.9889102589284"
"571","-849","230","1048.6858442832151"
"621","-836","254","1071.9388975123536"
"579","-868","202","1062.7647905345755"
"579","-904","156","1084.8009033919543"
"603","-909","126","1098.0737680137888"
"567","-903","172","1080.0379622957705"
"672","-1018","255","1246.1673242386032"
"841","-1114","132","1402.034593011171"
"955","-1098","225","1472.4992359930106"
"594","-1041","35","1199.0587975574842"
"364","-941","114","1015.3684060477754"
"125","-944","282","993.1188247133371"
"14","-882","433","982.6540591683321"
"-212","-802","518","977.9938650114325"
"-337","-698","508","926.7345898368097"
"-379","-601","464","848.6094508076138"
"-315","-487","369","687.4263596924401"
"-327","-329","712","849.7729108414788"
"-48","-444","167","476.7903103042259"
"292","-900","440","1043.4864637358742"
"622","-835","285","1079.5063686704216"
"616","-860","313","1103.1885604918136"
"426","-942","158","1045.850849786909"
"1233","-999","-840","1795.5194234538371"
"657","-1023","-299","1252.0299517184085"
"639","-847","-9","1061.0424119704169"
"555","-892","195","1068.5101777708999"
"569","-886","203","1072.3646767774478"
"561","-901","174","1075.545443019494"
"546","-921","195","1088.2931590339067"
"555","-856","153","1031.5861573324837"
"613","-813","82","1021.4998776309276"
"612","-814","90","1022.3697961109767"
"666","-775","71","1024.315381120483"
"731","-707","95","1021.3887604629297"
"739","-678","125","1010.6582013717596"
"711","-789","69","1064.332184987375"
"687","-789","163","1058.800736682781"
"756","-714","143","1049.657563208116"
"756","-730","138","1059.9433947150196"
"767","-733","138","1069.8700855711406"
"780","-754","141","1093.982175357533"
"790","-729","153","1085.79463988362"
"797","-698","183","1075.12882948975"
"838","-683","158","1092.564414577008"
"805","-698","96","1069.787362049113"
"757","-776","-48","1085.1400831229118"
"705","-977","-136","1212.456184775351"
"616","-1189","-129","1345.2947632396404"
"596","-1341","-18","1467.5902016571247"
"493","-1411","69","1496.2389515047387"
"294","-1490","591","1629.6677575505996"
"10","-1546","667","1683.777004237794"
"-95","-1442","709","1609.680092440731"
"-205","-1283","654","1454.5892891122223"
"-263","-1093","618","1282.8647629426885"
"-282","-808","572","1029.3551379383114"
"-242","-543","495","773.5877455079029"
"-205","-327","430","577.8010038066739"
"-110","-157","312","366.18711064154076"
"-31","-21","214","217.25100690215453"
"92","57","115","157.91770008456936"
"241","55","9","247.36006144889276"
"444","-40","-133","465.21500405726385"
"355","-446","105","579.6257413193448"
"681","-1243","416","1477.1140781943689"
"1361","-1213","-19","1823.198014478954"
"1356","-1303","41","1881.0172779642403"
"1302","-1205","-64","1775.1971721473647"
"652","-1382","-527","1616.402487006253"
"977","-1047","-561","1538.0048764552082"
"820","-863","-144","1199.126765609041"
"766","-780","145","1102.8059666142544"
"652","-803","214","1056.2712719751494"
"595","-831","187","1039.0163617576"
"500","-870","141","1013.3020280252083"
"534","-854","176","1022.4715154956641"
"633","-801","235","1047.6235010727853"
"624","-808","162","1033.6749972791254"
"612","-811","137","1025.1994927817707"
"681","-771","130","1036.8712552674995"
"683","-753","150","1027.6176331690694"
"694","-765","142","1042.604910788358"
"629","-862","141","1076.3670377710384"
"585","-923","145","1102.3515773109775"
"610","-963","119","1146.1369900670688"
"715","-994","113","1229.6462906055547"
"1026","-1140","64","1535.0478819893535"
"1196","-1287","28","1757.1479732794276"
"1366","-1516","-123","2044.343659955439"
"1310","-1487","-274","2000.5861641029112"
"1183","-1188","7","1676.5685193274983"
"623","-927","379","1179.448599982212"
"634","-505","175","829.2201155302494"
"560","-225","136","618.6444859529582"
"436","-69","43","443.5155014201871"
"381","36","14","382.9529997271206"
"295","42","39","300.5162225238431"
"303","1","59","308.6924035346513"
"319","-116","83","349.4366895447586"
"273","-360","192","490.9103787861894"
"273","-360","192","490.9103787861894"
"158","-740","313","818.8607940303407"
"81","-1209","391","1273.2332857728784"
"32","-1549","506","1629.8653318602737"
"-55","-1794","950","2030.7538009320579"
"-1047","-1917","1039","2418.8052836059373"
"220","-785","-91","820.3084785615714"
"628","-690","125","941.3336284229944"
"271","-940","198","998.1207341799889"
"337","-939","163","1010.870417016939"
