"AXX","AYY","AZZ","ACC_TOTAL"
"860","-606","139","1061.2054466501763"
"793","-681","167","1058.536253512368"
"769","-696","185","1053.5663244428422"
"764","-692","169","1044.5673745623112"
"746","-710","172","1044.1264291262817"
"728","-714","185","1036.3421249761104"
"739","-719","170","1044.9794256347825"
"771","-701","175","1056.6300203950293"
"783","-694","176","1060.9905748874492"
"779","-691","227","1065.7631068863286"
"806","-706","227","1095.2629821189064"
"759","-696","186","1046.4669129982085"
"717","-694","132","1006.553028906078"
"769","-685","91","1033.860242005659"
"861","-757","131","1153.9198412368166"
"951","-945","159","1350.0766644898356"
"1147","-1086","82","1581.6854933898837"
"1281","-1279","-132","1815.0002754820728"
"1249","-1254","-257","1788.4535219009747"
"986","-1083","-336","1502.6579783836373"
"372","-1190","-197","1262.2571053474012"
"50","-1149","-142","1158.8205210471551"
"-256","-977","69","1012.3369004437209"
"-400","-854","-84","946.7692432689182"
"-374","-529","-65","651.1082859248529"
"-312","-295","-23","429.99767441231586"
"-227","-236","134","353.80927065298897"
"-113","-290","234","389.39054944875073"
"2","-419","362","553.7228548651392"
"179","-617","430","773.0653271231351"
"350","-800","563","1038.9749756370459"
"443","-1016","798","1365.7631566270925"
"443","-1016","1129","1582.1333698522385"
"862","-800","1129","1630.2407797623025"
"1372","-533","1126","1853.1996654435268"
"1066","-873","803","1594.7708299313729"
"1170","-664","178","1357.0114222069024"
"909","-940","-97","1311.2169919582343"
"843","-866","-203","1225.4852100290725"
"814","-773","14","1122.6401916909977"
"759","-754","0","1069.858401845777"
"743","-756","-34","1060.5380709809526"
"759","-761","-4","1074.8106810038687"
"777","-756","50","1085.2488193958102"
"806","-706","101","1076.2309231758768"
"796","-694","97","1060.5003536067302"
"789","-695","74","1054.0502834305391"
"769","-723","37","1056.1529245331851"
"770","-713","31","1049.8714206987445"
"764","-695","34","1033.381342970735"
"771","-690","31","1035.1338077755938"
"777","-673","-1","1027.9392005366853"
"773","-699","-10","1042.2235844577688"
"778","-731","12","1067.609010827466"
"791","-733","34","1078.9467086005684"
"794","-755","49","1096.7506553451426"
"821","-765","49","1123.2395114133049"
"912","-846","117","1249.4594831366082"
"1028","-944","276","1422.7072783956648"
