"AXX","AYY","AZZ","ACC_TOTAL"
"772","-989","73","1256.755346119522"
"950","-1208","9","1536.829528607516"
"1066","-1163","-46","1578.3032028099037"
"834","-1067","47","1355.084499210289"
"533","-736","218","934.5100320488807"
"191","-572","492","778.2859371721938"
"40","-557","767","948.7560276488366"
"90","-532","878","1030.5377237151486"
"133","-512","819","974.9841024344961"
"194","-457","625","798.1917062961754"
"183","-445","438","650.6596652628776"
"796","-373","-229","908.3974900890029"
"979","-539","-725","1332.1362542923302"
"164","-1289","-626","1442.3220860820236"
"359","-1130","-582","1320.7971078102798"
"1200","-915","729","1675.9075153480278"
"775","-1107","209","1367.3898493114536"
"629","-837","262","1079.2840219330592"
"703","-793","292","1099.2370081106258"
"622","-890","224","1108.6748847159838"
"693","-931","286","1195.3267335753853"
"689","-885","262","1151.7768881167915"
"649","-855","241","1100.1395366043346"
"671","-815","240","1082.6199702573383"
"671","-815","240","1082.6199702573383"
"691","-815","258","1099.2133550862634"
"688","-767","247","1059.5480168449187"
"689","-752","221","1043.5832501530483"
"740","-766","208","1085.1820123831762"
"725","-699","150","1018.1974268284123"
"749","-655","147","1005.8006760785161"
"784","-621","170","1014.4934696684844"
"790","-604","116","1001.1852975348769"
"794","-668","62","1039.472943370822"
"794","-690","57","1053.4633358593928"
"777","-731","79","1069.7340791056438"
"844","-727","101","1118.510616847243"
"840","-857","73","1202.238745008661"
"865","-1071","134","1383.1926836128075"
"1273","-1102","-19","1683.833127123944"
"1366","-1253","-266","1872.6240946863843"
"1352","-1173","-426","1839.920922213778"
"1122","-820","33","1390.098197970201"
"351","-1061","416","1192.4671903243293"
"-306","-1301","985","1660.259618252519"
"-534","-1440","1205","1952.1221785533814"
"-705","-1419","1169","1969.0472315310265"
"-732","-1232","1056","1780.1078619005086"
"-670","-978","872","1471.6548508396934"
"-552","-692","667","1108.3577942162901"
"-475","-406","524","815.4980073550149"
"-323","-132","404","533.8248776518382"
"-204","55","324","386.80356771881"
"-97","193","237","320.6664934164466"
"16","265","149","304.43718563933675"
"83","242","103","275.79340093628053"
"179","159","72","250.01199971201382"
"342","27","91","354.9281617454439"
"536","-170","104","571.8496305848242"
"786","-461","63","913.3925771539858"
"258","-1250","748","1479.3809516145595"
"1149","-1179","-246","1664.5594011629623"
"1595","-1448","275","2171.716832370187"
"1373","-1355","142","1934.248691352795"
"1101","-1697","-499","2083.509299235307"
"727","-1541","-497","1774.8856301181775"
"761","-994","25","1252.1110174421435"
"757","-810","184","1123.8349522950423"
"670","-799","187","1059.372455749157"
"631","-844","148","1064.1433174154693"
"588","-827","159","1027.1095365149718"
"577","-806","206","1012.4233304305072"
"613","-818","167","1035.75190079478"
"597","-841","142","1041.0830898636284"
"620","-818","165","1039.5907848764339"
"679","-800","158","1061.1338275637056"
"701","-789","170","1069.028530956962"
"684","-812","198","1080.0018518502643"
"694","-808","172","1078.9272449984753"
"734","-875","90","1145.6356314291206"
"865","-1038","88","1354.0358193194152"
"1249","-1269","-31","1780.8208781345754"
"1305","-1592","-190","2067.2660689906365"
"1570","-1647","-374","2305.945576114059"
"1506","-1392","-259","2067.0706325619353"
"1506","-1392","-259","2067.0706325619353"
"804","-1041","-32","1315.7207150455602"
"367","-797","-267","917.1624719753856"
"528","-346","-229","671.5214069558766"
"508","-53","-327","606.4668168993255"
"550","108","-282","627.4456151731399"
"566","128","-179","607.2734145341783"
"565","-25","-20","565.9063526768365"
"640","-285","218","733.7226996624814"
"601","-589","512","985.0208119628742"
"485","-866","854","1309.388024994883"
"285","-1087","1185","1633.1010379030442"
"264","-1185","1613","2018.833821789203"
"-202","-1612","1827","2444.8470299795854"
"541","-935","1711","2023.4690509123188"
"1057","-638","593","1369.650320337275"
"1038","-856","175","1356.762691114404"
"517","-1019","280","1176.4565440338201"
"479","-920","194","1055.2141962653839"
"500","-975","119","1102.1733076063854"
"603","-933","160","1122.3626864788405"
"616","-870","139","1075.024185774441"
"644","-827","163","1060.7704747022326"
"635","-832","164","1059.4078534728728"
"619","-876","58","1074.1978402510406"
"657","-850","91","1078.1604704310023"
"696","-777","124","1050.4860779658147"
"687","-787","125","1052.1230916580055"
"659","-775","153","1028.744380300568"
"679","-734","128","1008.0580340436754"
"736","-706","156","1031.7305849881548"
"744","-700","173","1036.0815604960837"
"738","-705","159","1032.932718041209"
"710","-738","126","1031.8042449999903"
"731","-745","89","1047.5242240635775"
"743","-715","104","1036.3831337878864"
"775","-680","151","1042.0297500551508"
"824","-664","147","1068.4011418938114"
"874","-743","59","1148.6539949001178"
"980","-829","36","1284.109419013816"
"998","-998","21","1411.5413561068624"
"1138","-986","89","1508.363682935916"
"935","-918","121","1315.8989322892544"
"609","-777","281","1026.4360671761297"
"399","-645","394","854.6706968183711"
"334","-519","459","769.1540807926589"
"264","-539","410","726.8541806992652"
"195","-585","369","718.6174225552843"
"168","-612","268","688.9063797062704"
"155","-638","193","684.3376359663408"
"175","-686","186","731.9952185636188"
"180","-761","230","815.1202365295565"
"518","-769","-137","937.2587689640466"
"704","-762","-227","1061.9741051456951"
"796","-1401","52","1612.1789602894587"
"1418","-884","-389","1715.6634285313655"
"815","-956","-73","1258.3679906927066"
"494","-905","95","1035.4158584839233"
"604","-889","163","1087.0630156527266"
