"AXX","AYY","AZZ","ACC_TOTAL"
"-751","678","101","1016.8018489361632"
"-702","724","120","1015.568806137723"
"-682","748","107","1017.8786764639488"
"-700","725","95","1012.2499691281794"
"-665","729","83","990.2297713157285"
"-684","711","67","988.8710734974504"
"-697","711","50","996.9102266503238"
"-712","711","40","1007.0079443579381"
"-708","691","37","990.0070706818209"
"-731","697","36","1010.6760113903961"
"-707","722","40","1011.3026253303212"
"-698","727","14","1007.9330334898247"
"-717","735","8","1026.8290997045224"
"-745","744","23","1053.1334198476468"
"-773","821","36","1128.213632252332"
"-734","902","88","1166.234967748781"
"-631","1118","450","1360.3620841525978"
"-408","1579","1180","2012.984103265597"
"-20","1810","1444","2315.5206757876294"
"-12","1919","1305","2320.7175614451667"
"-10","1844","1102","2148.217866046179"
"-115","1578","913","1826.7123473606894"
"-168","1214","685","1404.0103275973436"
"-228","813","459","961.0587911257043"
"-254","437","304","589.8313318229203"
"-300","173","133","370.96900140038656"
"-333","24","32","335.393798392278"
"-416","-18","6","416.43246751424175"
"-523","47","-17","525.3827176449564"
"-663","107","12","671.6859385159108"
"-488","465","205","704.5523401423062"
"-1038","324","-80","1090.3302252070241"
"-468","957","-9","1065.3421985446741"
"-916","1499","-146","1762.774233984602"
"-919","1499","-146","1764.3350022033796"
"-959","1336","-157","1652.0369245268098"
"-826","1248","-356","1538.3484650754522"
"-834","1155","-231","1443.2401047642766"
"-820","1089","-20","1363.3491849119212"
"-806","998","130","1289.3952070641492"
"-731","973","131","1224.0306368714796"
"-706","954","85","1189.8642779745933"
"-712","957","118","1198.631302778298"
"-695","935","146","1174.1235028735266"
"-664","932","69","1146.4209523556344"
"-627","937","-1","1127.4302639187933"
"-616","940","27","1124.1819247790813"
"-619","939","70","1126.8460409479194"
"-621","956","68","1142.0161995348403"
"-717","961","33","1199.4577941720167"
"-866","986","5","1312.3174158716329"
"-1006","1061","-52","1463.0314419041035"
"-1165","1168","-101","1652.7704014774708"
"-1224","1280","-142","1776.7217002108125"
"-1441","1393","-40","2004.6271473767883"
"-1228","1272","29","1768.2785414068678"
"-560","1460","61","1564.9028723853758"
"-285","1121","72","1158.9003408404021"
"154","607","50","628.2236862774278"
"-24","403","30","404.82712359722143"
"-53","173","2","180.94750620000266"
"-5","65","25","69.82120021884471"
"-4","41","41","58.12056434688156"
"12","56","13","58.728187440104094"
"11","92","-29","97.08758932015976"
"0","179","-11","179.3376703316958"
"-28","372","144","399.879981994598"
"21","753","443","873.8987355523522"
"-27","1146","636","1310.9313483169133"
