"AXX","AYY","AZZ","ACC_TOTAL"
"671","-778","292","1068.0772443976139"
"715","-738","346","1084.2439762341317"
"631","-819","207","1054.4055197124112"
"556","-852","108","1023.0855291714373"
"565","-813","128","998.2875337296364"
"630","-819","171","1047.3308932710809"
"658","-797","141","1043.098269579621"
"692","-754","89","1027.2784432664787"
"691","-755","97","1028.0637139788564"
"682","-791","164","1057.2137910564732"
"686","-789","180","1060.903859923226"
"715","-772","169","1065.7251052687086"
"747","-757","156","1074.8925527698107"
"755","-737","147","1065.2713269397614"
"733","-751","134","1057.944232934799"
"771","-756","176","1094.0534721849751"
"746","-734","144","1056.4127981049833"
"724","-730","78","1031.0965037279489"
"724","-798","13","1077.5662392632762"
"728","-906","23","1162.4753760832957"
"619","-1129","-104","1291.749975808012"
"581","-1304","-35","1428.0063025071004"
"351","-1430","252","1493.8557493948335"
"222","-1507","659","1659.7029854766183"
"-5","-1501","637","1630.5811847313828"
"-69","-1309","667","1470.7586477733184"
"-137","-1061","632","1242.5433594044114"
"-124","-854","614","1059.0977292016069"
"-105","-666","499","838.7979494490911"
"-68","-509","393","646.648281525591"
"-56","-419","287","510.94618111891197"
"16","-366","213","423.76998477947916"
"135","-298","95","340.66699282437094"
"292","-178","-55","346.3711881782317"
"452","-152","-174","507.62584646568183"
"418","-360","-108","562.1280992798705"
"263","-1158","292","1222.8642606601927"
"920","-1118","61","1449.1532010108524"
"1177","-1165","242","1673.654086124131"
"1116","-1063","210","1555.4822403357743"
"903","-1060","182","1404.326528981063"
"803","-1205","-208","1462.9073791597334"
"784","-1118","-238","1386.0822486418328"
"741","-957","20","1210.5081577585506"
"731","-811","168","1104.6746127253944"
"678","-813","177","1073.3042439122282"
"660","-815","177","1063.5572387041518"
"666","-794","206","1056.611565335152"
"653","-794","208","1048.8608105940464"
"654","-788","181","1039.913938746856"
"654","-788","181","1039.913938746856"
"674","-798","168","1057.9716442324907"
"650","-808","174","1051.4941749719776"
"638","-842","158","1068.1629089235405"
"664","-867","140","1100.9927338543157"
"656","-940","120","1152.5345981791609"
"728","-1036","86","1269.124107406364"
"1035","-1067","81","1488.715889617626"
"1056","-1337","-40","1704.202159369598"
"1102","-1435","-128","1813.8392982841672"
"1063","-1291","-54","1673.1903657384596"
"792","-1020","247","1314.7900973159176"
"701","-694","141","996.452708361014"
"575","-347","-22","671.9508910627324"
"505","-107","-126","531.3661637703327"
"388","-28","-122","407.6910595046205"
"303","-117","-69","332.05270665965065"
"283","-266","17","388.759565798708"
"262","-487","167","577.6694556578182"
"213","-725","338","827.7910364337125"
"175","-1003","504","1136.067779668097"
"116","-1264","557","1386.1460961962127"
"574","-1648","1260","2152.435829473204"
"219","-1844","334","1886.7572710870893"
"1025","-591","-228","1204.9439821004128"
"691","-965","18","1187.0256947513815"
"634","-799","139","1029.406625197254"
"420","-916","151","1018.9489683001794"
"514","-880","214","1041.341442563389"
"472","-879","180","1013.8170446387257"
"552","-900","163","1068.3037957435142"
"625","-847","172","1066.591768203749"
"634","-793","203","1035.3810892613405"
"667","-782","178","1043.11888104856"
"622","-780","150","1008.852813843526"
"579","-773","120","973.2265923206168"
"593","-788","120","993.4752135810938"
"634","-785","159","1021.4998776309276"
"639","-785","178","1027.730509423555"
"662","-798","203","1056.5306431902484"
"686","-779","206","1058.240520864704"
"603","-838","192","1050.1033282491776"
"598","-847","212","1058.280208640415"
"607","-827","240","1053.5549344955866"
"586","-853","228","1059.7117532612347"
"551","-859","192","1038.4343985057506"
"551","-847","193","1028.7171622948651"
"547","-850","176","1026.0043859555378"
"572","-837","172","1028.2689336939047"
"586","-837","179","1037.3070904992408"
"594","-827","164","1031.3394203655748"
"609","-832","159","1043.2573987276583"
"596","-841","160","1043.11888104856"
"570","-876","117","1051.6487056046806"
"572","-939","122","1106.249971751412"
"753","-878","142","1165.3570268376984"
"885","-1020","167","1360.7034945203895"
"1003","-1288","27","1632.6916426563835"
"1128","-1342","-125","1757.5474389045662"
"1129","-1338","-176","1759.5058965516428"
"631","-1028","-77","1208.6662070232626"
"36","-794","147","808.2951193716315"
"36","-794","147","808.2951193716315"
"-224","-552","221","635.3904311523742"
"-344","-428","375","664.9398469034624"
"-497","-322","499","774.3991219003286"
"-558","-245","566","831.7120896079364"
"-611","-231","709","964.0347504110005"
"-362","-464","543","800.7427801735087"
"8","-762","480","900.6153451946063"
"428","-917","306","1057.2175745796133"
"646","-1031","195","1232.1939782355698"
"624","-1040","180","1226.1223429984464"
"423","-1142","68","1219.720049847505"
"799","-1476","42","1678.9106587308331"
"767","-1365","1","1565.7314584563983"
"646","-1035","231","1241.7334657646945"
"677","-905","303","1170.1123877645257"
"580","-923","322","1136.6674975559035"
"566","-975","173","1140.5744166866098"
"519","-989","131","1124.5634708632501"
"525","-914","167","1067.1972638645584"
"616","-813","168","1033.754806518451"
"670","-708","165","988.6298599577093"
"716","-674","131","992.0146168277965"
"723","-693","117","1008.2990627784993"
"680","-730","127","1005.6982648886295"
"664","-762","148","1021.4910670191883"
"701","-739","152","1029.8669817020061"
"746","-720","169","1050.4651350711265"
"731","-742","172","1055.703083257788"
"773","-701","148","1053.9610998514129"
"824","-652","126","1058.2797361756484"
"854","-672","159","1098.2627190249152"
"826","-639","163","1056.9607372083412"
"808","-632","139","1035.185490624748"
"888","-665","36","1109.984234122269"
"906","-764","-68","1187.0787673949862"
"698","-1069","-73","1278.7861431842307"
"688","-1278","81","1453.6811892571218"
"593","-1231","40","1366.9711043032328"
"494","-1094","148","1209.452768817369"
"85","-1279","553","1396.0211316452198"
"-156","-1374","708","1553.5366104472723"
"-317","-1366","812","1620.4286469943686"
