"AXX","AYY","AZZ","ACC_TOTAL"
"23","445","58","449.3528680224485"
"53","783","302","840.8935723383786"
"-51","1130","545","1255.5978655604667"
"-225","1434","763","1639.8627991390013"
"-350","1643","1055","1983.6768890119176"
"13","1842","1264","2234.0163383467006"
"-451","1350","1540","2097.021935984457"
"-1007","886","613","1474.725059121191"
"-1022","1098","-2","1500.0306663531917"
"-799","993","14","1274.6160206116979"
"-502","936","0","1062.1205204683695"
"-392","886","-39","969.6293106130817"
"-570","773","124","968.4033250665758"
"-716","768","35","1050.5736528202103"
"-725","744","-16","1038.9499506713498"
"-703","726","-5","1010.5988323761313"
"-683","753","-5","1016.6233324097967"
"-660","763","1","1008.8458752455699"
"-670","759","8","1012.4450602378383"
"-675","737","3","999.4013207916028"
"-701","704","9","993.5280569767519"
"-676","708","8","978.930028142972"
"-678","698","15","973.1973078466668"
"-690","696","26","980.4039983598598"
"-733","681","42","1001.4060115657385"
"-758","659","40","1005.2089335058657"
"-755","655","32","1000.0369993155253"
"-763","662","38","1010.8694277699766"
"-764","675","21","1019.6872069414228"
"-810","678","-1","1056.3072469693655"
"-892","661","-16","1110.3337336134573"
"-978","720","-17","1214.5670010337017"
"-1160","862","-79","1447.3717559770191"
"-1393","847","-132","1635.6289310231707"
"-1179","919","-209","1509.398224459006"
"-905","886","-154","1275.8279664594284"
"-667","816","41","1054.7160755388154"
"-359","731","177","833.4092632074592"
"-70","711","221","747.8382177984754"
"79","682","313","754.5422453381918"
"191","592","331","704.6318187535956"
"191","528","290","631.9533210609784"
"284","532","290","669.1636571123689"
"323","542","310","702.9886201070399"
"227","550","330","680.3888594032093"
"175","585","297","679.0132546570795"
"-81","718","411","831.2677065783321"
"-356","780","371","934.2253475473677"
"-813","877","236","1218.931499305847"
"-1131","934","204","1480.9230229826262"
"-1098","936","62","1444.1412673280963"
"-901","890","-46","1267.2872602531756"
"-781","845","-34","1151.1481225281132"
"-788","810","-83","1133.1076736127065"
"-845","800","-90","1167.1011095873398"
"-837","783","-46","1147.071924510403"
"-789","736","35","1079.5563903752318"
"-781","700","124","1056.095166166383"
"-766","698","141","1045.8685385840804"
"-734","710","94","1025.5203557219136"
