"AXX","AYY","AZZ","ACC_TOTAL"
"610","-838","132","1044.8770262571572"
"595","-849","111","1042.6634164484722"
"569","-883","115","1056.7284419376626"
"615","-846","143","1055.6467212093257"
"645","-819","174","1056.911538398555"
"645","-787","174","1032.3129370496138"
"666","-794","163","1049.0762603357298"
"648","-801","128","1038.2143323996254"
"650","-799","103","1035.1376720031012"
"621","-805","82","1019.9950980274366"
"577","-843","38","1022.2631755081467"
"635","-848","32","1059.8834841622922"
"726","-841","61","1112.6895344164966"
"803","-835","60","1160.01465507984"
"820","-982","45","1280.1363208658677"
"1196","-1168","8","1671.7368213926497"
"1118","-1337","-170","1751.1119324589163"
"896","-1207","-115","1507.6106924534597"
"491","-896","-15","1021.822880933873"
"174","-789","240","842.8505205550982"
"-67","-726","387","825.4295851252243"
"-111","-618","428","759.887491672287"
"-209","-552","451","742.8229937205767"
"-233","-473","379","649.3527546719117"
"-194","-419","268","533.8735805413113"
"-84","-332","90","354.0903839417275"
"242","-587","112","644.7301761202124"
"469","-921","76","1036.3290983080617"
"736","-863","138","1142.588727408073"
"738","-893","283","1192.5527242013243"
"852","-1466","-607","1800.9744584529788"
"834","-1197","-159","1467.5305788977619"
"418","-1013","-54","1097.182300258257"
"556","-912","137","1076.8700014393567"
"671","-847","208","1100.4153761193998"
"683","-828","197","1091.27540062076"
"658","-834","171","1075.9930297172004"
"597","-856","130","1051.6867404317695"
"593","-843","85","1034.1774509241632"
"624","-803","108","1022.6675901777664"
"659","-773","98","1020.4969377710057"
"702","-736","86","1020.7330699061337"
"707","-739","86","1026.3362022261517"
"715","-726","94","1023.297122052046"
"750","-691","110","1025.7099980013843"
"760","-688","126","1032.8697885019196"
"811","-671","148","1062.9515511066345"
"928","-635","61","1126.1127829840136"
"752","-786","50","1088.9444430272831"
"776","-763","77","1090.9967919292887"
"815","-743","117","1109.0369696272528"
"778","-791","80","1112.3690934217832"
"796","-861","53","1173.7742542754975"
"771","-1027","-31","1284.574248535288"
"904","-1176","-67","1484.8168237193436"
"986","-1459","-185","1770.621924635522"
