"AXX","AYY","AZZ","ACC_TOTAL"
"871","-982","192","1326.5854665267518"
"1264","-1386","382","1914.3186777545686"
"1333","-1365","296","1930.7330214195852"
"1004","-1271","200","1632.010110262801"
"870","-906","133","1263.1013419357926"
"1042","-988","61","1437.2296267472364"
"839","-917","153","1252.2855105765618"
"765","-744","231","1091.8433953640056"
"756","-680","298","1059.5942619701184"
"768","-673","293","1062.3568138812873"
"738","-692","281","1049.9852379914682"
"714","-734","188","1041.1032609688627"
"706","-756","152","1045.5027498768236"
"684","-757","188","1037.4242140995168"
"696","-689","257","1012.5146912514406"
"719","-656","275","1011.3960648529338"
"732","-683","226","1026.347407070335"
"732","-714","185","1039.155907455662"
"746","-725","188","1057.111630812943"
"797","-679","203","1066.5172291154045"
"825","-682","221","1092.9730097307984"
"828","-729","226","1126.099906757833"
"870","-753","234","1174.165661225025"
"836","-939","95","1260.8100570664876"
"966","-1056","106","1435.1055710295323"
"1018","-1108","114","1508.9678591673185"
"995","-1089","151","1482.8172510461295"
"897","-1007","169","1359.124350455101"
"642","-837","339","1107.9954873554314"
"118","-1124","607","1282.8674912086594"
"-170","-1306","780","1530.6652148657458"
"-163","-1306","780","1529.903591733806"
"-534","-1327","996","1743.0149167462682"
"-682","-1215","969","1697.1476070159601"
"-693","-1045","861","1521.050623746626"
"-626","-851","658","1244.6047565391996"
"-526","-607","436","913.9042619443243"
"-405","-367","236","595.3234415005006"
"-292","-165","112","353.60005656108143"
"-164","-19","43","170.60480649735516"
"-18","48","23","56.18718715152058"
"151","29","61","165.41765322963568"
"390","-96","111","416.6977321752544"
"643","-297","171","728.6281630571248"
"616","-734","226","984.524250590101"
"658","-1387","494","1612.6899888075204"
"1349","-1045","181","1715.9798949871179"
"1419","-1155","223","1843.180674811886"
"958","-1337","-190","1655.727332624548"
"344","-1461","131","1506.657890829899"
"884","-1448","-315","1725.510069515678"
"672","-1190","-160","1375.9665693613345"
"678","-779","131","1041.0024015342135"
"746","-765","313","1113.4226511078352"
"720","-711","361","1074.3565516158963"
"690","-721","306","1043.828050973914"
"684","-732","233","1028.5762003857565"
"650","-745","203","1009.3235358397227"
"656","-743","227","1016.8156175039799"
"659","-754","247","1031.4097149047996"
"670","-747","224","1028.1463903549923"
"691","-739","238","1039.3488346075153"
"713","-740","246","1056.6385380062568"
"730","-852","269","1153.761240465288"
"796","-1088","159","1357.4391330737449"
"988","-1271","206","1622.9667279399168"
"1344","-1511","122","2025.9173230909498"
"1611","-1620","68","2285.682611387679"
"1729","-1210","65","2111.342227115254"
"1116","-991","352","1533.4409020239418"
"568","-713","403","996.6955402729561"
"580","-136","204","629.6919881974044"
"615","311","102","696.6706538960859"
"477","408","18","627.9466537851763"
"311","331","-4","454.200396301016"
"131","48","-8","139.74619851716898"
"-71","-391","95","408.5914830243039"
"-300","-875","454","1030.4081715514487"
"-458","-1294","812","1594.8492091730805"
"-515","-1551","966","1898.4156552241134"
"-525","-1526","990","1893.2514360221676"
"-396","-1608","1087","1980.9212503277358"
"-22","-1388","758","1581.642184566408"
"754","-1049","265","1318.7653316644323"
"899","-1133","105","1450.1430963873875"
"556","-1062","219","1218.5815524617135"
"523","-851","200","1018.6903356761563"
"594","-829","303","1063.901311212652"
"611","-829","337","1083.5732554839105"
"476","-771","288","950.7686364200283"
"251","-680","249","766.4215550204731"
"287","-632","454","829.4027971980803"
"287","-632","454","829.4027971980803"
"613","-955","399","1202.9110524057878"
"618","-1034","265","1233.4119344322885"
"560","-932","235","1112.4068500328465"
"615","-847","216","1068.779677950512"
"647","-808","301","1077.9953617710978"
"679","-813","292","1098.7602104189978"
"708","-757","291","1076.5658363518694"
"733","-541","400","994.9723614251805"
"803","-526","272","997.7319279245303"
"829","-582","131","1021.3354003460372"
"786","-644","67","1018.3422803753166"
"800","-637","121","1029.7621084502964"
"850","-582","254","1061.008953779373"
"856","-610","338","1104.1195587435266"
"901","-726","291","1193.1294984200165"
"1018","-1164","130","1551.8118442646326"
"1097","-1409","170","1793.764198550077"
"1536","-1501","-22","2147.738578132823"
"1276","-1536","-31","1997.1061564173297"
"1078","-1066","123","1521.0420769985294"
"775","-837","389","1205.203302351931"
"339","-594","403","793.8299566027979"
"-191","-444","464","670.0097014223003"
"-605","-258","527","842.8036544771268"
"-856","-256","485","1016.6105448990778"
"-983","-232","406","1088.5536275259938"
"-1041","-185","345","1112.1739971784991"
"-1217","-181","372","1285.3925470454542"
"-1318","15","412","1380.9753799398452"
"-1289","-35","350","1336.1309816032258"
"-467","-200","214","551.2576530081011"
"642","-734","253","1007.4368466559082"
"1297","-964","385","1661.2435101453368"
"1522","-1327","421","2062.6812647619604"
"1329","-1502","224","2018.0240335536146"
"960","-1435","-50","1727.230442066142"
"948","-1407","291","1721.3465659186706"
"1152","-1131","391","1661.067728902106"
"880","-1012","329","1380.8638600528293"
"789","-892","264","1219.7872765363638"
"765","-756","250","1104.2015214624548"
"744","-701","267","1056.515972430138"
"731","-661","279","1024.2670550203204"
"779","-610","196","1008.6411651325758"
"797","-653","124","1037.7832143564474"
"783","-675","160","1046.094641989911"
"766","-674","191","1038.0332364621086"
"744","-693","209","1038.0105972484096"
"728","-722","198","1044.2566734285206"
"746","-726","195","1059.064209573716"
"763","-716","194","1064.1715087334371"
"768","-721","189","1070.2270787080656"
"768","-710","180","1061.284127837593"
"769","-737","179","1080.0791637653233"
"793","-711","133","1073.3401138502186"
"808","-771","52","1118.0380136650094"
"812","-916","80","1226.7028980156524"
"859","-1035","133","1351.5898046374868"
"980","-1015","222","1428.2538289813895"
"950","-992","245","1395.2021358928605"
"860","-963","286","1322.4087870246476"
"860","-963","286","1322.4087870246476"
"389","-1138","547","1321.2017257027785"
"-119","-1381","896","1650.4962889991605"
"-307","-1358","1032","1733.0426999932806"
"-589","-1302","1087","1795.464842318"
"-714","-1131","962","1647.54392961159"
"-762","-918","736","1401.8074047457446"
"-714","-624","502","1072.9287021978673"
"-577","-322","290","721.6044622921895"
"-425","-88","131","453.35416618798155"
"-240","60","60","254.55844122715712"
"-52","84","64","117.71151175649729"
"236","-37","90","255.27436220662662"
"555","-182","121","596.481349247401"
"434","-573","236","756.5586560208005"
"1237","-762","430","1515.1610475457717"
"1639","-1047","388","1983.197922548327"
"1544","-1271","244","2014.6744153832897"
"1190","-1327","-32","1782.709454734562"
"875","-1338","39","1599.184167005164"
"1382","-1183","227","1833.2872115410612"
"914","-1151","135","1475.947831056369"
"708","-875","176","1139.2387809410282"
"724","-815","278","1125.0266663506247"
"780","-676","311","1078.006029667738"
"795","-589","237","1017.4060153154197"
"788","-638","247","1043.5501904556388"
"749","-694","275","1057.479077807216"
"692","-731","271","1042.4327316426707"
"671","-760","255","1045.4023149008233"
"663","-757","267","1041.1085438127957"
"654","-741","254","1020.44745087633"
"661","-753","238","1029.841735413748"
"693","-715","179","1011.6891815177229"
"733","-713","175","1037.4406007092648"
"744","-765","204","1086.4515635775026"
"817","-869","227","1214.1577327513917"
"879","-1214","64","1500.177656146098"
"1206","-1379","177","1840.49069543967"
"1457","-1521","150","2111.5847129584927"
"1643","-1421","73","2173.4808487769105"
"1308","-1148","246","1757.6359122412127"
"837","-867","323","1247.6325580875164"
"786","-282","50","836.552449043095"
"807","273","-5","851.9407256376467"
"612","423","-91","749.5025016636035"
"421","345","-105","554.3383443349377"
"166","3","-85","186.5207763226392"
"-85","-418","97","437.4448536672937"
"-286","-828","447","983.4576757542746"
"-395","-1199","737","1461.7780269247448"
"-388","-1484","854","1755.5956254217542"
"-358","-1516","887","1792.537028906237"
"-557","-1657","988","2007.9945219048782"
"-320","-1824","1058","2132.7775317646237"
"608","-1484","419","1657.5527140938837"
"852","-1213","212","1497.403419256147"
"697","-1034","195","1262.137076549136"
"551","-922","191","1090.9472947855913"
"454","-831","215","971.0314104085408"
"386","-806","298","942.0382157853257"
"466","-854","366","1039.4363857398873"
"472","-854","366","1042.1401057439446"
"550","-870","389","1100.3276784667376"
"570","-889","305","1099.2024381341228"
"561","-866","210","1052.9848052085083"
"597","-858","189","1062.2118432779782"
"673","-811","259","1085.2331546723035"
"673","-755","287","1051.3434262884798"
"705","-785","252","1084.7829275942722"
"759","-674","312","1061.9326720654187"
"783","-519","395","1019.0559356580973"
"811","-621","193","1039.524410487796"
"805","-632","51","1024.719473807344"
"785","-627","133","1013.4313000889601"
"769","-660","242","1041.8853103868967"
"802","-635","281","1060.844003612218"
"838","-660","238","1092.9263470152048"
"824","-781","202","1153.1439632587078"
"786","-1101","135","1359.4932879569506"
"1278","-1447","258","1947.731244294243"
"1513","-1544","160","2167.6496488132025"
"1401","-1508","-23","2058.493138195996"
"1288","-1042","-143","1662.8761228666433"
"662","-964","141","1177.8883648291971"
"129","-573","311","664.5983749603967"
"-373","-299","448","655.1595225592008"
"-774","-216","652","1034.8120602312285"
"-885","-129","685","1126.5393912331695"
"-996","-145","633","1189.003784686996"
"-1006","-219","640","1212.2693595072012"
"-949","-252","512","1107.361277993772"
"-931","-282","417","1058.382728506092"
"-863","-237","283","938.630385188973"
"-525","-377","225","684.3822031584398"
"619","-657","97","907.8650780815397"
"1297","-1063","301","1703.7543837067594"
"1581","-1285","489","2095.210490619021"
"1321","-1326","333","1901.106519898346"
"904","-1263","32","1553.5150465959446"
"916","-898","396","1342.4887336584989"
"939","-1004","210","1390.624679775244"
"756","-957","177","1232.3611483652023"
"764","-803","200","1126.2792726495502"
"762","-689","250","1057.2913505746653"
"771","-633","225","1022.6216309075414"
"809","-589","188","1018.207248059058"
"854","-582","143","1043.3067621749608"
"832","-632","131","1053.0"
"805","-662","195","1060.3273079573119"
"764","-675","221","1043.1500371471018"
"749","-659","224","1022.4764055957477"
"781","-705","215","1073.8766223361042"
"759","-711","196","1058.3090285923106"
"766","-711","208","1065.6176612650524"
"767","-720","218","1074.3430550806386"
"771","-705","217","1067.0309273868306"
"753","-708","197","1052.1796424565532"
"791","-715","200","1084.8529854316666"
"855","-702","139","1114.9663672057557"
"816","-802","102","1148.6792415639798"
"797","-1013","68","1290.7369987724069"
"869","-1036","101","1355.9712386330323"
"869","-1020","133","1346.569715982058"
"883","-1021","134","1356.4976962752278"
"910","-1005","179","1367.5401273820084"
"755","-981","245","1261.907682835793"
"162","-1230","630","1391.4179817725512"
"-343","-1472","971","1796.4615219926086"
"-541","-1446","968","1822.2571168745644"
"-757","-1393","892","1819.1102220591254"
"-774","-1196","729","1600.2915359396238"
"-731","-947","547","1315.4387100887673"
"-614","-636","400","970.3051066546027"
"-466","-353","302","658.0037993811281"
"-293","-123","239","397.61664955079533"
"-78","47","177","199.0527568259229"
"164","116","98","223.50838910430184"
"484","95","46","495.3756150639634"
"457","-256","75","529.1597112403778"
"1125","-515","358","1288.027173626395"
"1583","-1034","529","1963.3863603478558"
"1552","-1207","239","1980.5741591770807"
"1340","-1335","1","1891.5142082469272"
"1133","-1197","165","1656.4187272546758"
"1312","-1440","456","2000.719870446635"
"1275","-1360","258","1881.9641335583417"
"967","-1216","106","1557.235049695453"
"823","-854","227","1207.5487567796176"
"845","-678","325","1131.076478404533"
